,id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies,revenue_per_budget,yearmonthday,yearmonth,year
341,581526,Deliver Us from Evil,"A retired contract killer goes on a bloody rampage when a young girl finds herself at the mercy of gangland human traffickers and only one man can come to her rescue, with an arsenal of weapons and years of experience in the art of killing.",ko,108,KR,12000000,34662454,2020-08-05,"Crime, Action, Drama","Hive Media Corp, CJ Entertainment",2.8885378333333334,20200805,202008,2020
342,682153,Doraemon: Nobita's New Dinosaur,Nobita accidentally finds a fossil dinosaur egg mixed with rocks in the dinosaur fossil exhibition site that he had visited before. He returns it to its original state with the 'time blanket'.,ja,111,JP,0,34218525,2020-08-07,"Animation, Adventure, Family, Fantasy, Science Fiction, Comedy","Fujiko Productions, Shin-Ei Animation, Shogakukan, TV Asahi, ADK Emotions, Shogakukan-Shueisha Productions",,20200807,202008,2020
343,1537866,다만 악에서 구하소서 파이널컷,,ko,108,KR,11000000,34000000,2020-10-28,,,3.090909090909091,20201028,202010,2020
344,628241,Ala Vaikunthapurramuloo,"After growing up enduring criticism from his father, a young man finds his world shaken upon learning he was switched at birth with a millionaire's son.",te,165,IN,11450000,34000000,2020-01-12,"Action, Comedy, Drama","Geetha Arts, Haarika & Hassine Creations",2.96943231441048,20200112,202001,2020
345,514207,Invasion,"Two years after the fall of the alien ship, the life of a young woman from Moscow has been changed forever. Her growing powers are now at the focus of both human and celestial investigation: an alien force takes an interest in her, and will stop short of nothing, including an invasion. Can love and compassion save humanity, when faced with a much greater and more demanding test this time?",ru,129,RU,8819200,32104054,2020-02-27,"Science Fiction, Drama, Action","Cinema Foundation of Russia, Art Pictures Studio, Vodorod Film Company",3.6402456005079826,20200227,202002,2020
346,553604,Honest Thief,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",en,99,US,0,31220247,2020-09-03,"Thriller, Action, Crime","The Solution, Dreadnought Films, Zero Gravity Management, Argonaut Entertainment Partners, Honest Thief Productions, Ingenious Media, J Cubed Film Finance, Samuel Marshall Productions, Sprockefeller Pictures, Open Road Films",,20200903,202009,2020
347,531219,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",en,106,US,0,29303571,2020-10-26,"Comedy, Fantasy, Family, Horror","ImageMovers, Warner Bros. Pictures, Necropia Entertainment, Esperanto Filmoj, The Roald Dahl Story Company",,20201026,202010,2020
348,385103,Scoob!,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",en,93,US,90000000,28600000,2020-07-08,"Animation, Comedy, Family, Mystery","Warner Animation Group, Warner Bros. Pictures, Atlas Entertainment, 1492 Pictures, Reel FX Creative Studios",0.31777777777777777,20200708,202007,2020
349,589754,The Last Warrior: Root of Evil,"Peace and tranquility have set in Belogorie. The evil was defeated and Ivan is now enjoying his well-deserved fame. He is surrounded by his family, friends and small wonders from the modern world that help him lead a comfortable life. Luckily, he has his Magic Sword to cut a gap between the worlds to get some supplies quite regularly. But when an ancient evil rises and the existence of the magic world is put to danger, Ivan has to team up with his old friends and his new rivals. They will set out on a long journey beyond the known world to find a way to defeat the enemies and to return peace to Belogorie.",ru,120,RU,8400000,27658331,2020-12-24,"Fantasy, Adventure, Comedy","Yellow, Black & White, The Walt Disney Company CIS, Cinema Foundation of Russia, Russia-1, START Studio, All Media A Start Company",3.2926584523809526,20201224,202012,2020
350,634649,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",en,148,US,200000000,1921847111,2021-12-15,"Action, Adventure, Science Fiction","Marvel Studios, Pascal Pictures, Columbia Pictures",9.609235555,20211215,202112,2021
351,779029,The Battle at Lake Changjin,"Korean War, winter 1950. In the frozen and snowy area of Changjin Lake, a bloody battle is about to begin between the elite troops of the United States and China.",zh,178,CN,200000000,902540935,2021-09-30,"Drama, War","Bona Film Group, Shanghai Film Group, DF Pictures, Alibaba Pictures Group, China Film Group Corporation, Distribution Workshop, Huaxia Film Distribution, Just Creative Studio",4.512704675,20210930,202109,2021
352,758891,"Hi, Mom","Devastated after her mom's serious accident and grief-stricken because she hasn't become the daughter she wanted to be for her mother, Jia Xiaoling finds herself transported back in time to the year 1981, where she meets her young mother before she was her mom.",zh,128,CN,59000000,822049668,2021-02-12,"Drama, Comedy, Fantasy","Alibaba Pictures Group, Tianjin Maoyan Media, Beijing Big Bowl Entertainment Culture Media, Beijing Culture, Beijing Cheering Times Culture & Entertainment, Shanghai Ruyi Film & TV Production",13.933045220338983,20210212,202102,2021
353,370172,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",en,163,GB,250000000,774153024,2021-09-29,"Action, Thriller, Adventure","EON Productions, Metro-Goldwyn-Mayer",3.096612096,20210929,202109,2021
354,385128,F9,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,en,143,US,200000000,726229501,2021-05-19,"Action, Adventure, Crime","Original Film, One Race, Perfect Storm Entertainment, Universal Pictures, Roth-Kirschenbaum Films",3.631147505,20210519,202105,2021
355,602666,Detective Chinatown 3,"Tang Ren and Qin Feng travel to Japan to investigate the death of a mafia head. As they suspect foul play, they engage in a battle of wits against foreign detectives.",zh,136,CN,117000000,686257563,2021-02-12,"Action, Comedy, Mystery","Beijing Yitong Legend Films, China Film Co-Production Corp., As One Production, Wanda Pictures",5.8654492564102565,20210212,202102,2021
356,580489,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",en,97,US,110000000,506863592,2021-09-30,"Science Fiction, Action, Adventure","Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Arad Productions",4.607850836363636,20210930,202109,2021
357,399566,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",en,114,US,200000000,470116094,2021-03-24,"Action, Science Fiction, Adventure",Legendary Pictures,2.35058047,20210324,202103,2021
358,566525,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,en,132,US,150000000,432243292,2021-09-01,"Action, Adventure, Fantasy",Marvel Studios,2.881621946666667,20210901,202109,2021
359,438695,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",en,109,US,85000000,408402685,2021-12-01,"Family, Comedy, Music, Animation",Illumination,4.804737470588235,20211201,202112,2021
360,438631,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",en,155,US,165000000,407573628,2021-09-15,"Science Fiction, Adventure",Legendary Pictures,2.4701432,20210915,202109,2021
361,524434,Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",en,156,US,200000000,402064899,2021-11-03,"Science Fiction, Action, Adventure",Marvel Studios,2.010324495,20211103,202111,2021
362,497698,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",en,134,US,200000000,379751131,2021-07-07,"Action, Adventure, Science Fiction",Marvel Studios,1.898755655,20210707,202107,2021
363,550988,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",en,115,US,110000000,331526598,2021-08-11,"Comedy, Adventure, Science Fiction","Berlanti Productions, 21 Laps Entertainment, Maximum Effort, Lit Entertainment Group, 20th Century Studios",3.0138781636363636,20210811,202108,2021
