id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies
479455,Men in Black: International,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",en,115,['US'],110000000,253890701,06-12-19,"Comedy, Science Fiction, Action, Adventure","Amblin Entertainment, Parkes+MacDonald Image Nation, Columbia Pictures, Tencent Pictures"
320288,Dark Phoenix,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",en,114,['US'],200000000,252442974,06-05-19,"Science Fiction, Action, Adventure","Genre Films, Hutch Parker Entertainment, 20th Century Fox, TSG Entertainment, Marvel Entertainment"
450465,Glass,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",en,129,"['CN', 'US']",20000000,246999039,01-16-19,"Thriller, Drama, Science Fiction","Blinding Edge Pictures, Blumhouse Productions, Perfect World Pictures"
605375,The Bravest,"Based on real life events, the film revolves around the heroic efforts of a team of firefighters as they attempt to deal with a fire that breaks out at an oil refinery in Dalian.",zh,118,['CN'],0,245179562,08-29-19,"Drama, Action","Bona Film Group, Alibaba Pictures Group, Columbia Pictures, Sony Pictures International Productions, Wanda Pictures, Huaxia Film Distribution, Basic Pictures, CP Film Production Asia"
449924,Ip Man 4: The Finale,"Following the death of his wife, Ip Man travels to San Francisco to ease tensions between the local kung fu masters and his star student, Bruce Lee, while searching for a better future for his son.",cn,105,"['CN', 'HK']",52000000,239000000,12-19-19,"Action, History, Drama","Mandarin Films, Tin Tin Film Production"
521029,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",en,106,['US'],27000000,231252591,06-26-19,Horror,"Atomic Monster, The Safran Company, New Line Cinema"
575813,Better Days,"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations.",zh,135,['CN'],0,225879065,10-25-19,"Drama, Crime, Romance","Shooting Pictures, China Wit Media, Tianijn Xiron Entertainment, We Pictures, Haojiahuo Pictures, He Nan Dian Ying Dian Shi Zhi Zuo Ji Tuan, Fat Kids Production, Dadi Film Group, Alibaba Pictures Group, Lian Ray Pictures, Henan Film & TV Production Group, China Film Co-Production Corp."
359724,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",en,153,['US'],97600000,225508210,11-13-19,"Drama, Action, History","20th Century Fox, TSG Entertainment, Chernin Entertainment, Turnpike Films"
331482,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,en,135,['US'],40000000,216600000,12-25-19,"Drama, Romance, History","Columbia Pictures, Regency Enterprises, Pascal Pictures"
481084,The Addams Family,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",en,87,"['CA', 'US']",40000000,204394183,10-10-19,"Family, Animation, Comedy, Fantasy","Cinesite Animation, Nitrogen Studios Canada, Bron Studios, Metro-Goldwyn-Mayer, Creative Wealth Media Finance, The Jackal Group"
280217,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",en,107,"['DK', 'CA', 'AU', 'US']",99000000,199603202,02-06-19,"Action, Adventure, Animation, Comedy, Family","Vertigo Entertainment, Warner Animation Group, Lord Miller, Rideback, LEGO, Animal Logic"
535544,Downton Abbey,"The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal, romance and intrigue that will leave the future of Downton hanging in the balance.",en,122,['GB'],20000000,194694725,09-12-19,"Drama, Romance, History","Focus Features, Carnival Films, Perfect World Pictures"
431580,Abominable,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",en,97,"['US', 'CN']",75000000,190304772,09-19-19,"Family, Animation, Adventure, Comedy","DreamWorks Animation, dentsu, Pearl Studio, Zhong Ming You Ying Film, Universal Pictures"
568160,Weathering with You,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",ja,112,['JP'],0,186965409,07-19-19,"Animation, Drama, Fantasy, Romance","CoMix Wave Films, Story, TOHO, KADOKAWA, jeki, Lawson Entertainment, ""Weathering With You"" Film Partners"
453405,Gemini Man,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",en,117,['US'],140000000,173469516,10-02-19,"Science Fiction, Action, Adventure, Thriller","Skydance Media, Jerry Bruckheimer Films, Fosun Pictures, Paramount Pictures, Alibaba Pictures Group"
431693,Spies in Disguise,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",en,102,['US'],100000000,171616764,12-04-19,"Animation, Action, Adventure, Comedy, Family","Chernin Entertainment, Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox"
504608,Rocketman,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",en,121,"['CA', 'GB', 'US']",40000000,167300000,05-17-19,"Music, Drama","Paramount Pictures, New Republic Pictures, Marv, Rocket Pictures, Lawrence Bender Productions"
540901,Hustlers,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,en,110,['US'],20000000,157563598,09-12-19,"Drama, Comedy, Crime","STXfilms, Gloria Sanchez Productions, Nuyorican Productions"
522681,Escape Room,"Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.",en,100,['US'],9000000,155712077,01-03-19,"Horror, Thriller, Mystery","Columbia Pictures, Original Film"
515195,Yesterday,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where the group was forgotten.,en,116,"['GB', 'US']",26000000,154608856,06-26-19,"Comedy, Fantasy, Music, Romance","Working Title Films, Working Title Films"
423204,Angel Has Fallen,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",en,122,['US'],40000000,146661977,08-21-19,"Action, Thriller","Campbell Grobman Films, Eclectic Pictures, G-BASE, Millennium Media"
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",ja,117,['JP'],15700000,523542183,10-16-20,"Animation, Action, Fantasy, Thriller","ufotable, Aniplex, Shueisha, TOHO"
508935,The Eight Hundred,"In 1937, eight hundred Chinese soldiers fight under siege from a warehouse in the middle of the Shanghai battlefield, completely surrounded by the Japanese army.",zh,147,['CN'],80000000,461421559,08-14-20,"War, History, Drama, Action","Beijing Diqi Yinxiang Entertainment, Huayi Brothers Pictures, Beijing Enlight Pictures, Tencent Pictures, South Australian Film Corporation, Huaxia Film Distribution"
715904,"Metallica: WorldWired Tour - Live in Manchester, England - June 18, 2019","Filmed at Etihad Stadium in Manchester, England on June 18, 2019. This concert is part of the WorldWired Tour by American heavy metal band Metallica in support of their tenth studio album Hardwired... to Self-Destruct, which was released on November 18, 2016. It is also their first worldwide tour after the World Magnetic Tour six years earlier. Set-List: 1. Hardwired / 2. The Memory Remains (with extended outro) / 3. Disposable Heroes / 4. The God That Failed / 5. The Unforgiven / 6. Here Comes Revenge / 7. Moth Into Flame / 8. Sad but True / 9. Welcome Home (Sanitarium) (followed by Kirk & Rob's solos incl. 'I Wanna Be Adored', 'ManUNkind' & 'Orion') / 10. St. Anger / 11. One / 12. Master of Puppets / 13. For Whom the Bell Tolls / 14. Creeping Death / 15. Seek & Destroy / 16. Lords of Summer / 17. Nothing Else Matters / 18. Enter Sandman (with 'The Frayed Ends of Sanity' outro).",en,150,['US'],0,426900000,06-08-20,Music,
